growth_rate	epi_size	cell_definitions/cell_definition/phenotype/secretion/substrate/secretion_rate_epi_inter___div_inhib	microenvironment_setup/variable/physical_parameter_set/diffusion_coefficient___div_inhib	microenvironment_setup/variable/physical_parameter_set/decay_rate___div_inhib	[_'_c_e_l_l___r_u_l_e_'_,_ _1_,_ _5_]
1.311122e+00	2.978942e+02	4.828765e+02	8.123714e+02	1.265034e-01	9.736458e-01
1.311122e+00	2.978942e+02	4.828765e+02	8.123714e+02	1.265034e-01	3.391090e+00
1.311122e+00	2.978942e+02	6.027926e+01	1.470102e+03	1.605868e-01	3.932092e+00
1.311122e+00	2.978942e+02	1.661049e+02	1.470102e+03	1.605868e-01	3.932092e+00
1.311122e+00	2.978942e+02	6.027926e+01	5.696445e+02	1.605868e-01	3.932092e+00
1.311122e+00	2.978942e+02	6.027926e+01	1.470102e+03	4.368208e-01	3.932092e+00
1.311122e+00	2.978942e+02	6.027926e+01	1.470102e+03	1.605868e-01	2.583334e+00
1.311122e+00	2.978942e+02	6.027926e+01	5.696445e+02	4.368208e-01	2.583334e+00
1.311122e+00	2.978942e+02	1.661049e+02	1.470102e+03	4.368208e-01	2.583334e+00
1.311122e+00	2.978942e+02	1.661049e+02	5.696445e+02	1.605868e-01	2.583334e+00
1.311122e+00	2.978942e+02	1.661049e+02	5.696445e+02	4.368208e-01	3.932092e+00
1.311122e+00	2.978942e+02	1.661049e+02	5.696445e+02	4.368208e-01	2.583334e+00
1.311122e+00	2.978942e+02	5.268163e+02	7.998189e+02	4.411056e-01	1.620357e+00
1.311122e+00	2.978942e+02	9.720534e+02	7.998189e+02	4.411056e-01	1.620357e+00
1.311122e+00	2.978942e+02	5.268163e+02	1.131122e+03	4.411056e-01	1.620357e+00
1.311122e+00	2.978942e+02	5.268163e+02	7.998189e+02	2.114324e-01	1.620357e+00
1.311122e+00	2.978942e+02	5.268163e+02	7.998189e+02	4.411056e-01	1.525687e+00
1.311122e+00	2.978942e+02	5.268163e+02	1.131122e+03	2.114324e-01	1.525687e+00
1.311122e+00	2.978942e+02	9.720534e+02	7.998189e+02	2.114324e-01	1.525687e+00
1.311122e+00	2.978942e+02	9.720534e+02	1.131122e+03	4.411056e-01	1.525687e+00
1.311122e+00	2.978942e+02	9.720534e+02	1.131122e+03	2.114324e-01	1.620357e+00
1.311122e+00	2.978942e+02	9.720534e+02	1.131122e+03	2.114324e-01	1.525687e+00
1.311122e+00	2.978942e+02	7.410941e+02	1.260679e+03	2.797848e-01	1.162593e+00
1.311122e+00	2.978942e+02	8.633219e+02	1.260679e+03	2.797848e-01	1.162593e+00
1.311122e+00	2.978942e+02	7.410941e+02	1.328417e+03	2.797848e-01	1.162593e+00
1.311122e+00	2.978942e+02	7.410941e+02	1.260679e+03	4.492743e-01	1.162593e+00
1.311122e+00	2.978942e+02	7.410941e+02	1.260679e+03	2.797848e-01	2.239290e+00
1.311122e+00	2.978942e+02	7.410941e+02	1.328417e+03	4.492743e-01	2.239290e+00
1.311122e+00	2.978942e+02	8.633219e+02	1.260679e+03	4.492743e-01	2.239290e+00
1.311122e+00	2.978942e+02	8.633219e+02	1.328417e+03	2.797848e-01	2.239290e+00
1.311122e+00	2.978942e+02	8.633219e+02	1.328417e+03	4.492743e-01	1.162593e+00
1.311122e+00	2.978942e+02	8.633219e+02	1.328417e+03	4.492743e-01	2.239290e+00
1.311122e+00	2.978942e+02	2.045611e+02	9.614816e+02	2.225912e-01	3.330156e+00
1.311122e+00	2.978942e+02	5.709977e+01	9.614816e+02	2.225912e-01	3.330156e+00
1.311122e+00	2.978942e+02	2.045611e+02	8.919385e+02	2.225912e-01	3.330156e+00
1.311122e+00	2.978942e+02	2.045611e+02	9.614816e+02	2.275123e-01	3.330156e+00
1.311122e+00	2.978942e+02	2.045611e+02	9.614816e+02	2.225912e-01	1.181645e+00
1.311122e+00	2.978942e+02	2.045611e+02	8.919385e+02	2.275123e-01	1.181645e+00
1.311122e+00	2.978942e+02	5.709977e+01	9.614816e+02	2.275123e-01	1.181645e+00
1.311122e+00	2.978942e+02	5.709977e+01	8.919385e+02	2.225912e-01	1.181645e+00
1.311122e+00	2.978942e+02	5.709977e+01	8.919385e+02	2.275123e-01	3.330156e+00
1.311122e+00	2.978942e+02	5.709977e+01	8.919385e+02	2.275123e-01	1.181645e+00
1.311122e+00	2.978942e+02	4.734742e+02	1.018552e+03	4.889738e-01	3.131145e-01
1.311122e+00	2.978942e+02	3.730149e+02	1.018552e+03	4.889738e-01	3.131145e-01
1.311122e+00	2.978942e+02	4.734742e+02	7.283591e+02	4.889738e-01	3.131145e-01
1.311122e+00	2.978942e+02	4.734742e+02	1.018552e+03	3.092181e-01	3.131145e-01
1.311122e+00	2.978942e+02	4.734742e+02	1.018552e+03	4.889738e-01	8.649071e-01
1.311122e+00	2.978942e+02	4.734742e+02	7.283591e+02	3.092181e-01	8.649071e-01
1.311122e+00	2.978942e+02	3.730149e+02	1.018552e+03	3.092181e-01	8.649071e-01
1.311122e+00	2.978942e+02	3.730149e+02	7.283591e+02	4.889738e-01	8.649071e-01
1.311122e+00	2.978942e+02	3.730149e+02	7.283591e+02	3.092181e-01	3.131145e-01
1.311122e+00	2.978942e+02	3.730149e+02	7.283591e+02	3.092181e-01	8.649071e-01
1.311122e+00	2.978942e+02	9.399656e+02	6.881050e+02	9.425810e-02	2.246826e+00
1.311122e+00	2.978942e+02	5.543599e+02	6.881050e+02	9.425810e-02	2.246826e+00
1.311122e+00	2.978942e+02	9.399656e+02	1.039806e+03	9.425810e-02	2.246826e+00
1.311122e+00	2.978942e+02	9.399656e+02	6.881050e+02	8.636338e-02	2.246826e+00
1.311122e+00	2.978942e+02	9.399656e+02	6.881050e+02	9.425810e-02	3.797233e+00
1.311122e+00	2.978942e+02	9.399656e+02	1.039806e+03	8.636338e-02	3.797233e+00
1.311122e+00	2.978942e+02	5.543599e+02	6.881050e+02	8.636338e-02	3.797233e+00
1.311122e+00	2.978942e+02	5.543599e+02	1.039806e+03	9.425810e-02	3.797233e+00
1.311122e+00	2.978942e+02	5.543599e+02	1.039806e+03	8.636338e-02	2.246826e+00
1.311122e+00	2.978942e+02	5.543599e+02	1.039806e+03	8.636338e-02	3.797233e+00
1.311122e+00	2.978942e+02	8.768479e+02	1.395029e+03	4.587615e-01	3.061462e+00
1.311122e+00	2.978942e+02	4.008918e+02	1.395029e+03	4.587615e-01	3.061462e+00
1.311122e+00	2.978942e+02	8.768479e+02	1.221281e+03	4.587615e-01	3.061462e+00
1.311122e+00	2.978942e+02	8.768479e+02	1.395029e+03	4.800726e-01	3.061462e+00
1.311122e+00	2.978942e+02	8.768479e+02	1.395029e+03	4.587615e-01	2.362450e+00
1.311122e+00	2.978942e+02	8.768479e+02	1.221281e+03	4.800726e-01	2.362450e+00
1.311122e+00	2.978942e+02	4.008918e+02	1.395029e+03	4.800726e-01	2.362450e+00
1.311122e+00	2.978942e+02	4.008918e+02	1.221281e+03	4.587615e-01	2.362450e+00
1.311122e+00	2.978942e+02	4.008918e+02	1.221281e+03	4.800726e-01	3.061462e+00
1.311122e+00	2.978942e+02	4.008918e+02	1.221281e+03	4.800726e-01	2.362450e+00
1.311122e+00	2.978942e+02	4.146438e+02	8.192263e+02	6.426529e-02	1.494491e+00
1.311122e+00	2.978942e+02	7.068368e+02	8.192263e+02	6.426529e-02	1.494491e+00
1.311122e+00	2.978942e+02	4.146438e+02	5.346819e+02	6.426529e-02	1.494491e+00
1.311122e+00	2.978942e+02	4.146438e+02	8.192263e+02	2.529264e-01	1.494491e+00
1.311122e+00	2.978942e+02	4.146438e+02	8.192263e+02	6.426529e-02	1.300424e+00
1.311122e+00	2.978942e+02	4.146438e+02	5.346819e+02	2.529264e-01	1.300424e+00
1.311122e+00	2.978942e+02	7.068368e+02	8.192263e+02	2.529264e-01	1.300424e+00
1.311122e+00	2.978942e+02	7.068368e+02	5.346819e+02	6.426529e-02	1.300424e+00
1.311122e+00	2.978942e+02	7.068368e+02	5.346819e+02	2.529264e-01	1.494491e+00
1.311122e+00	2.978942e+02	7.068368e+02	5.346819e+02	2.529264e-01	1.300424e+00
1.311122e+00	2.978942e+02	1.444920e+02	1.137278e+03	3.093379e-01	2.399135e+00
1.311122e+00	2.978942e+02	8.978834e+02	1.137278e+03	3.093379e-01	2.399135e+00
1.311122e+00	2.978942e+02	1.444920e+02	8.389168e+02	3.093379e-01	2.399135e+00
1.311122e+00	2.978942e+02	1.444920e+02	1.137278e+03	2.837482e-01	2.399135e+00
1.311122e+00	2.978942e+02	1.444920e+02	1.137278e+03	3.093379e-01	7.463737e-01
1.311122e+00	2.978942e+02	1.444920e+02	8.389168e+02	2.837482e-01	7.463737e-01
1.311122e+00	2.978942e+02	8.978834e+02	1.137278e+03	2.837482e-01	7.463737e-01
1.311122e+00	2.978942e+02	8.978834e+02	8.389168e+02	3.093379e-01	7.463737e-01
1.311122e+00	2.978942e+02	8.978834e+02	8.389168e+02	2.837482e-01	2.399135e+00
1.311122e+00	2.978942e+02	8.978834e+02	8.389168e+02	2.837482e-01	7.463737e-01
1.311122e+00	2.978942e+02	6.772636e+02	5.927257e+02	2.523643e-01	9.956551e-02
1.311122e+00	2.978942e+02	2.168095e+02	5.927257e+02	2.523643e-01	9.956551e-02
1.311122e+00	2.978942e+02	6.772636e+02	1.400486e+03	2.523643e-01	9.956551e-02
1.311122e+00	2.978942e+02	6.772636e+02	5.927257e+02	5.551115e-02	9.956551e-02
1.311122e+00	2.978942e+02	6.772636e+02	5.927257e+02	2.523643e-01	3.674314e+00
1.311122e+00	2.978942e+02	6.772636e+02	1.400486e+03	5.551115e-02	3.674314e+00
1.311122e+00	2.978942e+02	2.168095e+02	5.927257e+02	5.551115e-02	3.674314e+00
1.311122e+00	2.978942e+02	2.168095e+02	1.400486e+03	2.523643e-01	3.674314e+00
1.311122e+00	2.978942e+02	2.168095e+02	1.400486e+03	5.551115e-02	9.956551e-02
1.311122e+00	2.978942e+02	2.168095e+02	1.400486e+03	5.551115e-02	3.674314e+00
1.311122e+00	2.978942e+02	5.876134e+02	1.100707e+03	1.341096e-01	6.820378e-01
1.311122e+00	2.978942e+02	7.664462e+01	1.100707e+03	1.341096e-01	6.820378e-01
1.311122e+00	2.978942e+02	5.876134e+02	1.074286e+03	1.341096e-01	6.820378e-01
1.311122e+00	2.978942e+02	5.876134e+02	1.100707e+03	3.801417e-01	6.820378e-01
1.311122e+00	2.978942e+02	5.876134e+02	1.100707e+03	1.341096e-01	9.072639e-02
1.311122e+00	2.978942e+02	5.876134e+02	1.074286e+03	3.801417e-01	9.072639e-02
1.311122e+00	2.978942e+02	7.664462e+01	1.100707e+03	3.801417e-01	9.072639e-02
1.311122e+00	2.978942e+02	7.664462e+01	1.074286e+03	1.341096e-01	9.072639e-02
1.311122e+00	2.978942e+02	7.664462e+01	1.074286e+03	3.801417e-01	6.820378e-01
1.311122e+00	2.978942e+02	7.664462e+01	1.074286e+03	3.801417e-01	9.072639e-02
1.311122e+00	2.978942e+02	1.253330e+02	6.772399e+02	4.144090e-01	2.876408e+00
1.311122e+00	2.978942e+02	7.579922e+02	6.772399e+02	4.144090e-01	2.876408e+00
1.311122e+00	2.978942e+02	1.253330e+02	6.377170e+02	4.144090e-01	2.876408e+00
1.311122e+00	2.978942e+02	1.253330e+02	6.772399e+02	1.555292e-01	2.876408e+00
1.311122e+00	2.978942e+02	1.253330e+02	6.772399e+02	4.144090e-01	3.018665e+00
1.311122e+00	2.978942e+02	1.253330e+02	6.377170e+02	1.555292e-01	3.018665e+00
1.311122e+00	2.978942e+02	7.579922e+02	6.772399e+02	1.555292e-01	3.018665e+00
1.311122e+00	2.978942e+02	7.579922e+02	6.377170e+02	4.144090e-01	3.018665e+00
1.311122e+00	2.978942e+02	7.579922e+02	6.377170e+02	1.555292e-01	2.876408e+00
1.311122e+00	2.978942e+02	7.579922e+02	6.377170e+02	1.555292e-01	3.018665e+00
1.311122e+00	2.978942e+02	3.245066e+02	1.374083e+03	1.991651e-01	1.780923e+00
1.311122e+00	2.978942e+02	5.660948e+02	1.374083e+03	1.991651e-01	1.780923e+00
1.311122e+00	2.978942e+02	3.245066e+02	9.897884e+02	1.991651e-01	1.780923e+00
1.311122e+00	2.978942e+02	3.245066e+02	1.374083e+03	4.077391e-01	1.780923e+00
1.311122e+00	2.978942e+02	3.245066e+02	1.374083e+03	1.991651e-01	2.955510e+00
1.311122e+00	2.978942e+02	3.245066e+02	9.897884e+02	4.077391e-01	2.955510e+00
1.311122e+00	2.978942e+02	5.660948e+02	1.374083e+03	4.077391e-01	2.955510e+00
1.311122e+00	2.978942e+02	5.660948e+02	9.897884e+02	1.991651e-01	2.955510e+00
1.311122e+00	2.978942e+02	5.660948e+02	9.897884e+02	4.077391e-01	1.780923e+00
1.311122e+00	2.978942e+02	5.660948e+02	9.897884e+02	4.077391e-01	2.955510e+00
1.311122e+00	2.978942e+02	8.572020e+02	9.193664e+02	3.669281e-01	3.710270e+00
1.311122e+00	2.978942e+02	2.598743e+02	9.193664e+02	3.669281e-01	3.710270e+00
1.311122e+00	2.978942e+02	8.572020e+02	1.301389e+03	3.669281e-01	3.710270e+00
1.311122e+00	2.978942e+02	8.572020e+02	9.193664e+02	1.842193e-01	3.710270e+00
1.311122e+00	2.978942e+02	8.572020e+02	9.193664e+02	3.669281e-01	1.893486e+00
1.311122e+00	2.978942e+02	8.572020e+02	1.301389e+03	1.842193e-01	1.893486e+00
1.311122e+00	2.978942e+02	2.598743e+02	9.193664e+02	1.842193e-01	1.893486e+00
1.311122e+00	2.978942e+02	2.598743e+02	1.301389e+03	3.669281e-01	1.893486e+00
1.311122e+00	2.978942e+02	2.598743e+02	1.301389e+03	1.842193e-01	3.710270e+00
1.311122e+00	2.978942e+02	2.598743e+02	1.301389e+03	1.842193e-01	1.893486e+00
