cross	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_membrane_membrane	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_membrane_attracted	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_attracted_membrane	cell_definitions/cell_definition/phenotype/motility/migration_bias_attracted	cell_definitions/cell_definition/phenotype/volume/total_attracted
0.000000e+00	7.305165e-01	5.896568e-01	3.155435e-01	2.367697e-01	5.139448e+03
0.000000e+00	7.305165e-01	5.102932e-02	9.802465e-01	2.367697e-01	5.139448e+03
1.000000e+00	7.305165e-01	5.102932e-02	3.155435e-01	5.982683e-01	5.139448e+03
0.000000e+00	7.305165e-01	5.102932e-02	3.155435e-01	2.367697e-01	4.730057e+03
0.000000e+00	7.305165e-01	5.102932e-02	3.155435e-01	2.367697e-01	5.139448e+03
1.000000e+00	8.346943e-01	2.678601e-01	4.714295e-01	4.177650e-01	4.204161e+03
0.000000e+00	4.769136e-01	2.678601e-01	4.714295e-01	4.177650e-01	4.204161e+03
1.000000e+00	8.346943e-01	5.720522e-01	4.714295e-01	4.177650e-01	4.204161e+03
1.000000e+00	8.346943e-01	2.678601e-01	7.513246e-01	4.177650e-01	4.204161e+03
1.000000e+00	8.346943e-01	2.678601e-01	4.714295e-01	8.501950e-01	4.204161e+03
1.000000e+00	8.346943e-01	2.678601e-01	4.714295e-01	4.177650e-01	3.226682e+03
1.000000e+00	8.346943e-01	5.720522e-01	7.513246e-01	8.501950e-01	3.226682e+03
1.000000e+00	4.769136e-01	2.678601e-01	7.513246e-01	8.501950e-01	3.226682e+03
1.000000e+00	4.769136e-01	5.720522e-01	4.714295e-01	8.501950e-01	3.226682e+03
1.000000e+00	4.769136e-01	5.720522e-01	7.513246e-01	4.177650e-01	3.226682e+03
1.000000e+00	4.769136e-01	5.720522e-01	7.513246e-01	8.501950e-01	4.204161e+03
0.000000e+00	4.769136e-01	5.720522e-01	7.513246e-01	8.501950e-01	3.226682e+03
0.000000e+00	8.276738e-01	7.736727e-01	3.934321e-02	1.476638e-01	5.298331e+03
0.000000e+00	3.176833e-01	7.736727e-01	3.934321e-02	1.476638e-01	5.298331e+03
0.000000e+00	8.276738e-01	8.875686e-02	3.934321e-02	1.476638e-01	5.298331e+03
0.000000e+00	8.276738e-01	7.736727e-01	9.219636e-01	1.476638e-01	5.298331e+03
0.000000e+00	8.276738e-01	7.736727e-01	3.934321e-02	3.335312e-01	5.298331e+03
0.000000e+00	8.276738e-01	7.736727e-01	3.934321e-02	1.476638e-01	4.984930e+03
1.000000e+00	8.276738e-01	8.875686e-02	9.219636e-01	3.335312e-01	4.984930e+03
1.000000e+00	3.176833e-01	7.736727e-01	9.219636e-01	3.335312e-01	4.984930e+03
1.000000e+00	3.176833e-01	8.875686e-02	3.934321e-02	3.335312e-01	4.984930e+03
0.000000e+00	3.176833e-01	8.875686e-02	9.219636e-01	1.476638e-01	4.984930e+03
1.000000e+00	3.176833e-01	8.875686e-02	9.219636e-01	3.335312e-01	5.298331e+03
0.000000e+00	3.176833e-01	8.875686e-02	9.219636e-01	3.335312e-01	4.984930e+03
1.000000e+00	4.603385e-01	7.981392e-02	5.324183e-01	8.363029e-01	3.324684e+03
1.000000e+00	5.635922e-01	7.981392e-02	5.324183e-01	8.363029e-01	3.324684e+03
1.000000e+00	4.603385e-01	5.384907e-01	5.324183e-01	8.363029e-01	3.324684e+03
0.000000e+00	4.603385e-01	7.981392e-02	4.866402e-01	8.363029e-01	3.324684e+03
1.000000e+00	4.603385e-01	7.981392e-02	5.324183e-01	6.888544e-01	3.324684e+03
1.000000e+00	4.603385e-01	7.981392e-02	5.324183e-01	8.363029e-01	3.072165e+03
1.000000e+00	4.603385e-01	5.384907e-01	4.866402e-01	6.888544e-01	3.072165e+03
1.000000e+00	5.635922e-01	7.981392e-02	4.866402e-01	6.888544e-01	3.072165e+03
1.000000e+00	5.635922e-01	5.384907e-01	5.324183e-01	6.888544e-01	3.072165e+03
1.000000e+00	5.635922e-01	5.384907e-01	4.866402e-01	8.363029e-01	3.072165e+03
1.000000e+00	5.635922e-01	5.384907e-01	4.866402e-01	6.888544e-01	3.324684e+03
1.000000e+00	5.635922e-01	5.384907e-01	4.866402e-01	6.888544e-01	3.072165e+03
1.000000e+00	4.688396e-03	6.176657e-01	3.988338e-01	3.116814e-01	3.995350e+03
1.000000e+00	9.093203e-01	6.176657e-01	3.988338e-01	3.116814e-01	3.995350e+03
0.000000e+00	4.688396e-03	3.436214e-01	3.988338e-01	3.116814e-01	3.995350e+03
0.000000e+00	4.688396e-03	6.176657e-01	4.398645e-02	3.116814e-01	3.995350e+03
1.000000e+00	4.688396e-03	6.176657e-01	3.988338e-01	7.820410e-01	3.995350e+03
0.000000e+00	4.688396e-03	6.176657e-01	3.988338e-01	3.116814e-01	4.104408e+03
1.000000e+00	4.688396e-03	3.436214e-01	4.398645e-02	7.820410e-01	4.104408e+03
1.000000e+00	9.093203e-01	6.176657e-01	4.398645e-02	7.820410e-01	4.104408e+03
0.000000e+00	9.093203e-01	3.436214e-01	3.988338e-01	7.820410e-01	4.104408e+03
1.000000e+00	9.093203e-01	3.436214e-01	4.398645e-02	3.116814e-01	4.104408e+03
1.000000e+00	9.093203e-01	3.436214e-01	4.398645e-02	7.820410e-01	3.995350e+03
1.000000e+00	9.093203e-01	3.436214e-01	4.398645e-02	7.820410e-01	4.104408e+03
1.000000e+00	6.524897e-01	2.988064e-01	8.917092e-01	7.346327e-01	4.714277e+03
1.000000e+00	1.635297e-01	2.988064e-01	8.917092e-01	7.346327e-01	4.714277e+03
1.000000e+00	6.524897e-01	7.835360e-01	8.917092e-01	7.346327e-01	4.714277e+03
0.000000e+00	6.524897e-01	2.988064e-01	6.086889e-01	7.346327e-01	4.714277e+03
0.000000e+00	6.524897e-01	2.988064e-01	8.917092e-01	1.759239e-01	4.714277e+03
1.000000e+00	6.524897e-01	2.988064e-01	8.917092e-01	7.346327e-01	4.847740e+03
0.000000e+00	6.524897e-01	7.835360e-01	6.086889e-01	1.759239e-01	4.847740e+03
0.000000e+00	1.635297e-01	2.988064e-01	6.086889e-01	1.759239e-01	4.847740e+03
0.000000e+00	1.635297e-01	7.835360e-01	8.917092e-01	1.759239e-01	4.847740e+03
1.000000e+00	1.635297e-01	7.835360e-01	6.086889e-01	7.346327e-01	4.847740e+03
0.000000e+00	1.635297e-01	7.835360e-01	6.086889e-01	1.759239e-01	4.714277e+03
0.000000e+00	1.635297e-01	7.835360e-01	6.086889e-01	1.759239e-01	4.847740e+03
1.000000e+00	5.446386e-01	7.092635e-01	7.163063e-01	5.257199e-01	4.554826e+03
1.000000e+00	4.993538e-01	7.092635e-01	7.163063e-01	5.257199e-01	4.554826e+03
1.000000e+00	5.446386e-01	4.194162e-01	7.163063e-01	5.257199e-01	4.554826e+03
1.000000e+00	5.446386e-01	7.092635e-01	1.369460e-01	5.257199e-01	4.554826e+03
0.000000e+00	5.446386e-01	7.092635e-01	7.163063e-01	9.306372e-01	4.554826e+03
1.000000e+00	5.446386e-01	7.092635e-01	7.163063e-01	5.257199e-01	3.548689e+03
0.000000e+00	5.446386e-01	4.194162e-01	1.369460e-01	9.306372e-01	3.548689e+03
0.000000e+00	4.993538e-01	7.092635e-01	1.369460e-01	9.306372e-01	3.548689e+03
0.000000e+00	4.993538e-01	4.194162e-01	7.163063e-01	9.306372e-01	3.548689e+03
1.000000e+00	4.993538e-01	4.194162e-01	1.369460e-01	5.257199e-01	3.548689e+03
0.000000e+00	4.993538e-01	4.194162e-01	1.369460e-01	9.306372e-01	4.554826e+03
0.000000e+00	4.993538e-01	4.194162e-01	1.369460e-01	9.306372e-01	3.548689e+03
1.000000e+00	1.771200e-01	4.060601e-01	2.070491e-01	4.582394e-01	3.833165e+03
1.000000e+00	7.451403e-01	4.060601e-01	2.070491e-01	4.582394e-01	3.833165e+03
1.000000e+00	1.771200e-01	9.540500e-01	2.070491e-01	4.582394e-01	3.833165e+03
1.000000e+00	1.771200e-01	4.060601e-01	7.016502e-01	4.582394e-01	3.833165e+03
0.000000e+00	1.771200e-01	4.060601e-01	2.070491e-01	4.304047e-02	3.833165e+03
1.000000e+00	1.771200e-01	4.060601e-01	2.070491e-01	4.582394e-01	5.383329e+03
0.000000e+00	1.771200e-01	9.540500e-01	7.016502e-01	4.304047e-02	5.383329e+03
0.000000e+00	7.451403e-01	4.060601e-01	7.016502e-01	4.304047e-02	5.383329e+03
0.000000e+00	7.451403e-01	9.540500e-01	2.070491e-01	4.304047e-02	5.383329e+03
1.000000e+00	7.451403e-01	9.540500e-01	7.016502e-01	4.582394e-01	5.383329e+03
0.000000e+00	7.451403e-01	9.540500e-01	7.016502e-01	4.304047e-02	3.833165e+03
0.000000e+00	7.451403e-01	9.540500e-01	7.016502e-01	4.304047e-02	5.383329e+03
0.000000e+00	3.505288e-01	9.277720e-01	8.567546e-01	9.241108e-01	3.171015e+03
0.000000e+00	7.746449e-01	9.277720e-01	8.567546e-01	9.241108e-01	3.171015e+03
0.000000e+00	3.505288e-01	1.643302e-01	8.567546e-01	9.241108e-01	3.171015e+03
0.000000e+00	3.505288e-01	9.277720e-01	7.667484e-01	9.241108e-01	3.171015e+03
1.000000e+00	3.505288e-01	9.277720e-01	8.567546e-01	4.509224e-01	3.171015e+03
0.000000e+00	3.505288e-01	9.277720e-01	8.567546e-01	9.241108e-01	4.274154e+03
1.000000e+00	3.505288e-01	1.643302e-01	7.667484e-01	4.509224e-01	4.274154e+03
1.000000e+00	7.746449e-01	9.277720e-01	7.667484e-01	4.509224e-01	4.274154e+03
1.000000e+00	7.746449e-01	1.643302e-01	8.567546e-01	4.509224e-01	4.274154e+03
0.000000e+00	7.746449e-01	1.643302e-01	7.667484e-01	9.241108e-01	4.274154e+03
1.000000e+00	7.746449e-01	1.643302e-01	7.667484e-01	4.509224e-01	3.171015e+03
1.000000e+00	7.746449e-01	1.643302e-01	7.667484e-01	4.509224e-01	4.274154e+03
0.000000e+00	9.981472e-01	2.495681e-01	3.478194e-01	1.221960e-01	5.147415e+03
0.000000e+00	2.873244e-02	2.495681e-01	3.478194e-01	1.221960e-01	5.147415e+03
0.000000e+00	9.981472e-01	7.087980e-01	3.478194e-01	1.221960e-01	5.147415e+03
0.000000e+00	9.981472e-01	2.495681e-01	3.314232e-01	1.221960e-01	5.147415e+03
1.000000e+00	9.981472e-01	2.495681e-01	3.478194e-01	5.872369e-01	5.147415e+03
0.000000e+00	9.981472e-01	2.495681e-01	3.478194e-01	1.221960e-01	3.765197e+03
1.000000e+00	9.981472e-01	7.087980e-01	3.314232e-01	5.872369e-01	3.765197e+03
1.000000e+00	2.873244e-02	2.495681e-01	3.314232e-01	5.872369e-01	3.765197e+03
0.000000e+00	2.873244e-02	7.087980e-01	3.478194e-01	5.872369e-01	3.765197e+03
0.000000e+00	2.873244e-02	7.087980e-01	3.314232e-01	1.221960e-01	3.765197e+03
1.000000e+00	2.873244e-02	7.087980e-01	3.314232e-01	5.872369e-01	5.147415e+03
1.000000e+00	2.873244e-02	7.087980e-01	3.314232e-01	5.872369e-01	3.765197e+03
1.000000e+00	9.226699e-01	5.468701e-01	8.108568e-01	4.315475e-01	3.519646e+03
1.000000e+00	2.384997e-01	5.468701e-01	8.108568e-01	4.315475e-01	3.519646e+03
1.000000e+00	9.226699e-01	4.586727e-01	8.108568e-01	4.315475e-01	3.519646e+03
1.000000e+00	9.226699e-01	5.468701e-01	2.053618e-01	4.315475e-01	3.519646e+03
0.000000e+00	9.226699e-01	5.468701e-01	8.108568e-01	9.693866e-01	3.519646e+03
1.000000e+00	9.226699e-01	5.468701e-01	8.108568e-01	4.315475e-01	4.641504e+03
0.000000e+00	9.226699e-01	4.586727e-01	2.053618e-01	9.693866e-01	4.641504e+03
0.000000e+00	2.384997e-01	5.468701e-01	2.053618e-01	9.693866e-01	4.641504e+03
0.000000e+00	2.384997e-01	4.586727e-01	8.108568e-01	9.693866e-01	4.641504e+03
1.000000e+00	2.384997e-01	4.586727e-01	2.053618e-01	4.315475e-01	4.641504e+03
0.000000e+00	2.384997e-01	4.586727e-01	2.053618e-01	9.693866e-01	3.519646e+03
0.000000e+00	2.384997e-01	4.586727e-01	2.053618e-01	9.693866e-01	4.641504e+03
1.000000e+00	2.892882e-01	3.500733e-01	3.038734e-01	6.157740e-01	5.493288e+03
1.000000e+00	9.847786e-01	3.500733e-01	3.038734e-01	6.157740e-01	5.493288e+03
1.000000e+00	2.892882e-01	9.142122e-01	3.038734e-01	6.157740e-01	5.493288e+03
1.000000e+00	2.892882e-01	3.500733e-01	6.406735e-01	6.157740e-01	5.493288e+03
0.000000e+00	2.892882e-01	3.500733e-01	3.038734e-01	1.135745e-01	5.493288e+03
1.000000e+00	2.892882e-01	3.500733e-01	3.038734e-01	6.157740e-01	3.978586e+03
0.000000e+00	2.892882e-01	9.142122e-01	6.406735e-01	1.135745e-01	3.978586e+03
0.000000e+00	9.847786e-01	3.500733e-01	6.406735e-01	1.135745e-01	3.978586e+03
0.000000e+00	9.847786e-01	9.142122e-01	3.038734e-01	1.135745e-01	3.978586e+03
1.000000e+00	9.847786e-01	9.142122e-01	6.406735e-01	6.157740e-01	3.978586e+03
0.000000e+00	9.847786e-01	9.142122e-01	6.406735e-01	1.135745e-01	5.493288e+03
0.000000e+00	9.847786e-01	9.142122e-01	6.406735e-01	1.135745e-01	3.978586e+03
0.000000e+00	2.456851e-01	8.278743e-01	6.391572e-01	1.756220e-02	4.831204e+03
0.000000e+00	5.178962e-01	8.278743e-01	6.391572e-01	1.756220e-02	4.831204e+03
0.000000e+00	2.456851e-01	2.036861e-01	6.391572e-01	1.756220e-02	4.831204e+03
0.000000e+00	2.456851e-01	8.278743e-01	8.274829e-01	1.756220e-02	4.831204e+03
1.000000e+00	2.456851e-01	8.278743e-01	6.391572e-01	3.963644e-01	4.831204e+03
0.000000e+00	2.456851e-01	8.278743e-01	6.391572e-01	1.756220e-02	3.178286e+03
1.000000e+00	2.456851e-01	2.036861e-01	8.274829e-01	3.963644e-01	3.178286e+03
1.000000e+00	5.178962e-01	8.278743e-01	8.274829e-01	3.963644e-01	3.178286e+03
1.000000e+00	5.178962e-01	2.036861e-01	6.391572e-01	3.963644e-01	3.178286e+03
0.000000e+00	5.178962e-01	2.036861e-01	8.274829e-01	1.756220e-02	3.178286e+03
1.000000e+00	5.178962e-01	2.036861e-01	8.274829e-01	3.963644e-01	4.831204e+03
1.000000e+00	5.178962e-01	2.036861e-01	8.274829e-01	3.963644e-01	3.178286e+03
0.000000e+00	5.971664e-01	6.078044e-03	1.318546e-01	9.673508e-01	4.112283e+03
0.000000e+00	2.714990e-01	6.078044e-03	1.318546e-01	9.673508e-01	4.112283e+03
0.000000e+00	5.971664e-01	6.690449e-01	1.318546e-01	9.673508e-01	4.112283e+03
0.000000e+00	5.971664e-01	6.078044e-03	2.627612e-01	9.673508e-01	4.112283e+03
1.000000e+00	5.971664e-01	6.078044e-03	1.318546e-01	5.010173e-01	4.112283e+03
0.000000e+00	5.971664e-01	6.078044e-03	1.318546e-01	9.673508e-01	5.171771e+03
1.000000e+00	5.971664e-01	6.690449e-01	2.627612e-01	5.010173e-01	5.171771e+03
1.000000e+00	2.714990e-01	6.078044e-03	2.627612e-01	5.010173e-01	5.171771e+03
1.000000e+00	2.714990e-01	6.690449e-01	1.318546e-01	5.010173e-01	5.171771e+03
0.000000e+00	2.714990e-01	6.690449e-01	2.627612e-01	9.673508e-01	5.171771e+03
1.000000e+00	2.714990e-01	6.690449e-01	2.627612e-01	5.010173e-01	4.112283e+03
1.000000e+00	2.714990e-01	6.690449e-01	2.627612e-01	5.010173e-01	5.171771e+03
1.000000e+00	7.059800e-01	9.702538e-01	4.486378e-01	8.012883e-01	3.638189e+03
1.000000e+00	7.629813e-02	9.702538e-01	4.486378e-01	8.012883e-01	3.638189e+03
0.000000e+00	7.059800e-01	3.340983e-02	4.486378e-01	8.012883e-01	3.638189e+03
1.000000e+00	7.059800e-01	9.702538e-01	9.828145e-01	8.012883e-01	3.638189e+03
0.000000e+00	7.059800e-01	9.702538e-01	4.486378e-01	2.635160e-01	3.638189e+03
1.000000e+00	7.059800e-01	9.702538e-01	4.486378e-01	8.012883e-01	3.893298e+03
0.000000e+00	7.059800e-01	3.340983e-02	9.828145e-01	2.635160e-01	3.893298e+03
0.000000e+00	7.629813e-02	9.702538e-01	9.828145e-01	2.635160e-01	3.893298e+03
0.000000e+00	7.629813e-02	3.340983e-02	4.486378e-01	2.635160e-01	3.893298e+03
1.000000e+00	7.629813e-02	3.340983e-02	9.828145e-01	8.012883e-01	3.893298e+03
1.000000e+00	7.629813e-02	3.340983e-02	9.828145e-01	2.635160e-01	3.638189e+03
0.000000e+00	7.629813e-02	3.340983e-02	9.828145e-01	2.635160e-01	3.893298e+03
0.000000e+00	7.229292e-02	1.641127e-01	9.395615e-01	2.460253e-01	4.359844e+03
0.000000e+00	8.226988e-01	1.641127e-01	9.395615e-01	2.460253e-01	4.359844e+03
0.000000e+00	7.229292e-02	5.935026e-01	9.395615e-01	2.460253e-01	4.359844e+03
1.000000e+00	7.229292e-02	1.641127e-01	4.180909e-01	2.460253e-01	4.359844e+03
1.000000e+00	7.229292e-02	1.641127e-01	9.395615e-01	6.496472e-01	4.359844e+03
0.000000e+00	7.229292e-02	1.641127e-01	9.395615e-01	2.460253e-01	4.478091e+03
1.000000e+00	7.229292e-02	5.935026e-01	4.180909e-01	6.496472e-01	4.478091e+03
1.000000e+00	8.226988e-01	1.641127e-01	4.180909e-01	6.496472e-01	4.478091e+03
1.000000e+00	8.226988e-01	5.935026e-01	9.395615e-01	6.496472e-01	4.478091e+03
0.000000e+00	8.226988e-01	5.935026e-01	4.180909e-01	2.460253e-01	4.478091e+03
1.000000e+00	8.226988e-01	5.935026e-01	4.180909e-01	6.496472e-01	4.359844e+03
1.000000e+00	8.226988e-01	5.935026e-01	4.180909e-01	6.496472e-01	4.478091e+03
1.000000e+00	4.000581e-01	6.267500e-01	1.203986e-01	6.529262e-01	5.030502e+03
1.000000e+00	6.643486e-01	6.267500e-01	1.203986e-01	6.529262e-01	5.030502e+03
1.000000e+00	4.000581e-01	2.881296e-01	1.203986e-01	6.529262e-01	5.030502e+03
1.000000e+00	4.000581e-01	6.267500e-01	1.127743e-01	6.529262e-01	5.030502e+03
0.000000e+00	4.000581e-01	6.267500e-01	1.203986e-01	8.677418e-01	5.030502e+03
1.000000e+00	4.000581e-01	6.267500e-01	1.203986e-01	6.529262e-01	5.199092e+03
0.000000e+00	4.000581e-01	2.881296e-01	1.127743e-01	8.677418e-01	5.199092e+03
1.000000e+00	6.643486e-01	6.267500e-01	1.127743e-01	8.677418e-01	5.199092e+03
1.000000e+00	6.643486e-01	2.881296e-01	1.203986e-01	8.677418e-01	5.199092e+03
1.000000e+00	6.643486e-01	2.881296e-01	1.127743e-01	6.529262e-01	5.199092e+03
0.000000e+00	6.643486e-01	2.881296e-01	1.127743e-01	8.677418e-01	5.030502e+03
1.000000e+00	6.643486e-01	2.881296e-01	1.127743e-01	8.677418e-01	5.199092e+03
1.000000e+00	7.512344e-01	4.456094e-01	6.115191e-01	3.319790e-01	3.054106e+03
0.000000e+00	4.180738e-01	4.456094e-01	6.115191e-01	3.319790e-01	3.054106e+03
1.000000e+00	7.512344e-01	8.383884e-01	6.115191e-01	3.319790e-01	3.054106e+03
1.000000e+00	7.512344e-01	4.456094e-01	5.480879e-01	3.319790e-01	3.054106e+03
1.000000e+00	7.512344e-01	4.456094e-01	6.115191e-01	2.309396e-01	3.054106e+03
0.000000e+00	7.512344e-01	4.456094e-01	6.115191e-01	3.319790e-01	3.439983e+03
0.000000e+00	7.512344e-01	8.383884e-01	5.480879e-01	2.309396e-01	3.439983e+03
0.000000e+00	4.180738e-01	4.456094e-01	5.480879e-01	2.309396e-01	3.439983e+03
0.000000e+00	4.180738e-01	8.383884e-01	6.115191e-01	2.309396e-01	3.439983e+03
1.000000e+00	4.180738e-01	8.383884e-01	5.480879e-01	3.319790e-01	3.439983e+03
0.000000e+00	4.180738e-01	8.383884e-01	5.480879e-01	2.309396e-01	3.054106e+03
0.000000e+00	4.180738e-01	8.383884e-01	5.480879e-01	2.309396e-01	3.439983e+03
0.000000e+00	7.864145e-01	6.743814e-01	2.503939e-01	9.005580e-01	4.573178e+03
0.000000e+00	8.726898e-01	6.743814e-01	2.503939e-01	9.005580e-01	4.573178e+03
0.000000e+00	7.864145e-01	5.310656e-01	2.503939e-01	9.005580e-01	4.573178e+03
0.000000e+00	7.864145e-01	6.743814e-01	8.601486e-02	9.005580e-01	4.573178e+03
0.000000e+00	7.864145e-01	6.743814e-01	2.503939e-01	8.062968e-02	4.573178e+03
1.000000e+00	7.864145e-01	6.743814e-01	2.503939e-01	9.005580e-01	5.488609e+03
0.000000e+00	7.864145e-01	5.310656e-01	8.601486e-02	8.062968e-02	5.488609e+03
0.000000e+00	8.726898e-01	6.743814e-01	8.601486e-02	8.062968e-02	5.488609e+03
0.000000e+00	8.726898e-01	5.310656e-01	2.503939e-01	8.062968e-02	5.488609e+03
1.000000e+00	8.726898e-01	5.310656e-01	8.601486e-02	9.005580e-01	5.488609e+03
0.000000e+00	8.726898e-01	5.310656e-01	8.601486e-02	8.062968e-02	4.573178e+03
0.000000e+00	8.726898e-01	5.310656e-01	8.601486e-02	8.062968e-02	5.488609e+03
0.000000e+00	4.351906e-01	4.952016e-01	7.588981e-01	8.325666e-02	4.049264e+03
0.000000e+00	1.190907e-01	4.952016e-01	7.588981e-01	8.325666e-02	4.049264e+03
0.000000e+00	4.351906e-01	9.597263e-02	7.588981e-01	8.325666e-02	4.049264e+03
0.000000e+00	4.351906e-01	4.952016e-01	5.257060e-01	8.325666e-02	4.049264e+03
0.000000e+00	4.351906e-01	4.952016e-01	7.588981e-01	9.438273e-01	4.049264e+03
0.000000e+00	4.351906e-01	4.952016e-01	7.588981e-01	8.325666e-02	3.497719e+03
0.000000e+00	4.351906e-01	9.597263e-02	5.257060e-01	9.438273e-01	3.497719e+03
0.000000e+00	1.190907e-01	4.952016e-01	5.257060e-01	9.438273e-01	3.497719e+03
0.000000e+00	1.190907e-01	9.597263e-02	7.588981e-01	9.438273e-01	3.497719e+03
0.000000e+00	1.190907e-01	9.597263e-02	5.257060e-01	8.325666e-02	3.497719e+03
0.000000e+00	1.190907e-01	9.597263e-02	5.257060e-01	9.438273e-01	4.049264e+03
0.000000e+00	1.190907e-01	9.597263e-02	5.257060e-01	9.438273e-01	3.497719e+03
1.000000e+00	1.074730e-01	9.558791e-01	1.721543e-01	5.490403e-01	3.465172e+03
0.000000e+00	4.021319e-01	9.558791e-01	1.721543e-01	5.490403e-01	3.465172e+03
1.000000e+00	1.074730e-01	7.763174e-01	1.721543e-01	5.490403e-01	3.465172e+03
1.000000e+00	1.074730e-01	9.558791e-01	9.424199e-01	5.490403e-01	3.465172e+03
1.000000e+00	1.074730e-01	9.558791e-01	1.721543e-01	5.389060e-01	3.465172e+03
1.000000e+00	1.074730e-01	9.558791e-01	1.721543e-01	5.490403e-01	3.669089e+03
1.000000e+00	1.074730e-01	7.763174e-01	9.424199e-01	5.389060e-01	3.669089e+03
1.000000e+00	4.021319e-01	9.558791e-01	9.424199e-01	5.389060e-01	3.669089e+03
1.000000e+00	4.021319e-01	7.763174e-01	1.721543e-01	5.389060e-01	3.669089e+03
1.000000e+00	4.021319e-01	7.763174e-01	9.424199e-01	5.490403e-01	3.669089e+03
1.000000e+00	4.021319e-01	7.763174e-01	9.424199e-01	5.389060e-01	3.465172e+03
1.000000e+00	4.021319e-01	7.763174e-01	9.424199e-01	5.389060e-01	3.669089e+03
1.000000e+00	7.411123e-01	1.516988e-01	6.808582e-01	4.974270e-01	5.243806e+03
1.000000e+00	6.558569e-01	1.516988e-01	6.808582e-01	4.974270e-01	5.243806e+03
1.000000e+00	7.411123e-01	3.510589e-01	6.808582e-01	4.974270e-01	5.243806e+03
1.000000e+00	7.411123e-01	1.516988e-01	3.821387e-01	4.974270e-01	5.243806e+03
1.000000e+00	7.411123e-01	1.516988e-01	6.808582e-01	4.250365e-01	5.243806e+03
1.000000e+00	7.411123e-01	1.516988e-01	6.808582e-01	4.974270e-01	4.334296e+03
1.000000e+00	7.411123e-01	3.510589e-01	3.821387e-01	4.250365e-01	4.334296e+03
1.000000e+00	6.558569e-01	1.516988e-01	3.821387e-01	4.250365e-01	4.334296e+03
1.000000e+00	6.558569e-01	3.510589e-01	6.808582e-01	4.250365e-01	4.334296e+03
1.000000e+00	6.558569e-01	3.510589e-01	3.821387e-01	4.974270e-01	4.334296e+03
0.000000e+00	6.558569e-01	3.510589e-01	3.821387e-01	4.250365e-01	5.243806e+03
1.000000e+00	6.558569e-01	3.510589e-01	3.821387e-01	4.250365e-01	4.334296e+03
0.000000e+00	5.697856e-01	8.719694e-01	9.895695e-01	2.727380e-01	5.084670e+03
0.000000e+00	9.450464e-01	8.719694e-01	9.895695e-01	2.727380e-01	5.084670e+03
0.000000e+00	5.697856e-01	9.768974e-01	9.895695e-01	2.727380e-01	5.084670e+03
1.000000e+00	5.697856e-01	8.719694e-01	8.478735e-01	2.727380e-01	5.084670e+03
1.000000e+00	5.697856e-01	8.719694e-01	9.895695e-01	6.873830e-01	5.084670e+03
0.000000e+00	5.697856e-01	8.719694e-01	9.895695e-01	2.727380e-01	3.134093e+03
1.000000e+00	5.697856e-01	9.768974e-01	8.478735e-01	6.873830e-01	3.134093e+03
1.000000e+00	9.450464e-01	8.719694e-01	8.478735e-01	6.873830e-01	3.134093e+03
0.000000e+00	9.450464e-01	9.768974e-01	9.895695e-01	6.873830e-01	3.134093e+03
0.000000e+00	9.450464e-01	9.768974e-01	8.478735e-01	2.727380e-01	3.134093e+03
1.000000e+00	9.450464e-01	9.768974e-01	8.478735e-01	6.873830e-01	5.084670e+03
1.000000e+00	9.450464e-01	9.768974e-01	8.478735e-01	6.873830e-01	3.134093e+03
1.000000e+00	2.183783e-01	5.213393e-02	4.962555e-01	7.110683e-01	3.303892e+03
1.000000e+00	1.913251e-01	5.213393e-02	4.962555e-01	7.110683e-01	3.303892e+03
1.000000e+00	2.183783e-01	3.963576e-01	4.962555e-01	7.110683e-01	3.303892e+03
1.000000e+00	2.183783e-01	5.213393e-02	2.875904e-01	7.110683e-01	3.303892e+03
1.000000e+00	2.183783e-01	5.213393e-02	4.962555e-01	2.920357e-01	3.303892e+03
1.000000e+00	2.183783e-01	5.213393e-02	4.962555e-01	7.110683e-01	4.890609e+03
1.000000e+00	2.183783e-01	3.963576e-01	2.875904e-01	2.920357e-01	4.890609e+03
0.000000e+00	1.913251e-01	5.213393e-02	2.875904e-01	2.920357e-01	4.890609e+03
1.000000e+00	1.913251e-01	3.963576e-01	4.962555e-01	2.920357e-01	4.890609e+03
1.000000e+00	1.913251e-01	3.963576e-01	2.875904e-01	7.110683e-01	4.890609e+03
1.000000e+00	1.913251e-01	3.963576e-01	2.875904e-01	2.920357e-01	3.303892e+03
1.000000e+00	1.913251e-01	3.963576e-01	2.875904e-01	2.920357e-01	4.890609e+03
0.000000e+00	2.619071e-01	5.279751e-01	5.678702e-01	1.868473e-01	3.896520e+03
0.000000e+00	2.830206e-01	5.279751e-01	5.678702e-01	1.868473e-01	3.896520e+03
0.000000e+00	2.619071e-01	7.318519e-01	5.678702e-01	1.868473e-01	3.896520e+03
0.000000e+00	2.619071e-01	5.279751e-01	2.433052e-01	1.868473e-01	3.896520e+03
0.000000e+00	2.619071e-01	5.279751e-01	5.678702e-01	1.979035e-01	3.896520e+03
