nbr_breaks	Group_epib1	Group_epib2	Group_epib2	Group_m2	Group_m2	Group_m1	Group_m3	Group_m3
4.000000e+00	7.939757e-01	4.584163e-01	5.490705e-01	1.295261e-01	9.080808e-01	5.348015e-01	4.856125e-01	6.223886e-01
2.000000e+00	7.939757e-01	4.584163e-01	5.490705e-01	1.295261e-01	9.080808e-01	5.348015e-01	5.432367e-01	4.721079e-01
0.000000e+00	7.584213e-01	8.678881e-01	5.004355e-01	4.799641e-01	4.485324e-01	6.247930e-01	2.208932e-01	2.101986e-01
0.000000e+00	8.984312e-01	8.678881e-01	5.004355e-01	4.799641e-01	4.485324e-01	6.247930e-01	2.208932e-01	2.101986e-01
0.000000e+00	7.584213e-01	9.198487e-01	5.085152e-01	4.799641e-01	4.485324e-01	6.247930e-01	2.208932e-01	2.101986e-01
0.000000e+00	7.584213e-01	8.678881e-01	5.004355e-01	3.982680e-01	3.570193e-01	6.247930e-01	2.208932e-01	2.101986e-01
0.000000e+00	7.584213e-01	8.678881e-01	5.004355e-01	4.799641e-01	4.485324e-01	6.803553e-01	2.208932e-01	2.101986e-01
0.000000e+00	7.584213e-01	8.678881e-01	5.004355e-01	4.799641e-01	4.485324e-01	6.247930e-01	1.504876e-01	7.845738e-01
0.000000e+00	7.584213e-01	9.198487e-01	5.085152e-01	3.982680e-01	3.570193e-01	6.803553e-01	1.504876e-01	7.845738e-01
0.000000e+00	8.984312e-01	8.678881e-01	5.004355e-01	3.982680e-01	3.570193e-01	6.803553e-01	1.504876e-01	7.845738e-01
0.000000e+00	8.984312e-01	9.198487e-01	5.085152e-01	4.799641e-01	4.485324e-01	6.803553e-01	1.504876e-01	7.845738e-01
0.000000e+00	8.984312e-01	9.198487e-01	5.085152e-01	3.982680e-01	3.570193e-01	6.247930e-01	1.504876e-01	7.845738e-01
0.000000e+00	8.984312e-01	9.198487e-01	5.085152e-01	3.982680e-01	3.570193e-01	6.803553e-01	2.208932e-01	2.101986e-01
0.000000e+00	8.984312e-01	9.198487e-01	5.085152e-01	3.982680e-01	3.570193e-01	6.803553e-01	1.504876e-01	7.845738e-01
1.100000e+01	2.991200e-01	2.748522e-01	9.231221e-02	5.485944e-01	9.193955e-01	3.553914e-01	8.754414e-01	5.688637e-01
1.200000e+01	1.693798e-01	2.748522e-01	9.231221e-02	5.485944e-01	9.193955e-01	3.553914e-01	8.754414e-01	5.688637e-01
5.000000e+00	2.991200e-01	3.905415e-01	2.371364e-01	5.485944e-01	9.193955e-01	3.553914e-01	8.754414e-01	5.688637e-01
9.000000e+00	2.991200e-01	2.748522e-01	9.231221e-02	9.183911e-01	6.671191e-01	3.553914e-01	8.754414e-01	5.688637e-01
8.000000e+00	2.991200e-01	2.748522e-01	9.231221e-02	5.485944e-01	9.193955e-01	3.802442e-01	8.754414e-01	5.688637e-01
7.000000e+00	2.991200e-01	2.748522e-01	9.231221e-02	5.485944e-01	9.193955e-01	3.553914e-01	7.052626e-01	9.330785e-02
6.000000e+00	2.991200e-01	3.905415e-01	2.371364e-01	9.183911e-01	6.671191e-01	3.802442e-01	7.052626e-01	9.330785e-02
5.000000e+00	1.693798e-01	2.748522e-01	9.231221e-02	9.183911e-01	6.671191e-01	3.802442e-01	7.052626e-01	9.330785e-02
4.000000e+00	1.693798e-01	3.905415e-01	2.371364e-01	5.485944e-01	9.193955e-01	3.802442e-01	7.052626e-01	9.330785e-02
7.000000e+00	1.693798e-01	3.905415e-01	2.371364e-01	9.183911e-01	6.671191e-01	3.553914e-01	7.052626e-01	9.330785e-02
8.000000e+00	1.693798e-01	3.905415e-01	2.371364e-01	9.183911e-01	6.671191e-01	3.802442e-01	8.754414e-01	5.688637e-01
7.000000e+00	1.693798e-01	3.905415e-01	2.371364e-01	9.183911e-01	6.671191e-01	3.802442e-01	7.052626e-01	9.330785e-02
8.000000e+00	2.125869e-01	6.020930e-01	7.616568e-01	2.308758e-01	6.235974e-01	2.239374e-01	4.193381e-01	8.908776e-01
6.000000e+00	4.437482e-01	6.020930e-01	7.616568e-01	2.308758e-01	6.235974e-01	2.239374e-01	4.193381e-01	8.908776e-01
9.000000e+00	2.125869e-01	2.454092e-01	3.814563e-01	2.308758e-01	6.235974e-01	2.239374e-01	4.193381e-01	8.908776e-01
9.000000e+00	2.125869e-01	6.020930e-01	7.616568e-01	7.403912e-01	1.727489e-01	2.239374e-01	4.193381e-01	8.908776e-01
0.000000e+00	2.125869e-01	6.020930e-01	7.616568e-01	2.308758e-01	6.235974e-01	8.099102e-01	4.193381e-01	8.908776e-01
9.000000e+00	2.125869e-01	6.020930e-01	7.616568e-01	2.308758e-01	6.235974e-01	2.239374e-01	9.789229e-01	7.470948e-01
2.000000e+00	2.125869e-01	2.454092e-01	3.814563e-01	7.403912e-01	1.727489e-01	8.099102e-01	9.789229e-01	7.470948e-01
2.000000e+00	4.437482e-01	6.020930e-01	7.616568e-01	7.403912e-01	1.727489e-01	8.099102e-01	9.789229e-01	7.470948e-01
2.000000e+00	4.437482e-01	2.454092e-01	3.814563e-01	2.308758e-01	6.235974e-01	8.099102e-01	9.789229e-01	7.470948e-01
8.000000e+00	4.437482e-01	2.454092e-01	3.814563e-01	7.403912e-01	1.727489e-01	2.239374e-01	9.789229e-01	7.470948e-01
1.000000e+00	4.437482e-01	2.454092e-01	3.814563e-01	7.403912e-01	1.727489e-01	8.099102e-01	4.193381e-01	8.908776e-01
2.000000e+00	4.437482e-01	2.454092e-01	3.814563e-01	7.403912e-01	1.727489e-01	8.099102e-01	9.789229e-01	7.470948e-01
0.000000e+00	7.220590e-01	9.088225e-03	3.331106e-01	8.035420e-01	2.408701e-02	9.857706e-01	7.022879e-01	2.519237e-01
0.000000e+00	7.469876e-01	9.088225e-03	3.331106e-01	8.035420e-01	2.408701e-02	9.857706e-01	7.022879e-01	2.519237e-01
0.000000e+00	7.220590e-01	7.121973e-01	8.720385e-01	8.035420e-01	2.408701e-02	9.857706e-01	7.022879e-01	2.519237e-01
0.000000e+00	7.220590e-01	9.088225e-03	3.331106e-01	2.007608e-01	8.655477e-01	9.857706e-01	7.022879e-01	2.519237e-01
2.800000e+01	7.220590e-01	9.088225e-03	3.331106e-01	8.035420e-01	2.408701e-02	6.434266e-04	7.022879e-01	2.519237e-01
0.000000e+00	7.220590e-01	9.088225e-03	3.331106e-01	8.035420e-01	2.408701e-02	9.857706e-01	4.084623e-01	3.768813e-01
4.300000e+01	7.220590e-01	7.121973e-01	8.720385e-01	2.007608e-01	8.655477e-01	6.434266e-04	4.084623e-01	3.768813e-01
4.400000e+01	7.469876e-01	9.088225e-03	3.331106e-01	2.007608e-01	8.655477e-01	6.434266e-04	4.084623e-01	3.768813e-01
3.300000e+01	7.469876e-01	7.121973e-01	8.720385e-01	8.035420e-01	2.408701e-02	6.434266e-04	4.084623e-01	3.768813e-01
0.000000e+00	7.469876e-01	7.121973e-01	8.720385e-01	2.007608e-01	8.655477e-01	9.857706e-01	4.084623e-01	3.768813e-01
4.600000e+01	7.469876e-01	7.121973e-01	8.720385e-01	2.007608e-01	8.655477e-01	6.434266e-04	7.022879e-01	2.519237e-01
3.400000e+01	7.469876e-01	7.121973e-01	8.720385e-01	2.007608e-01	8.655477e-01	6.434266e-04	4.084623e-01	3.768813e-01
0.000000e+00	5.074366e-01	7.242050e-01	2.009833e-01	9.254331e-01	1.608986e-01	7.440110e-01	2.540604e-01	8.399193e-01
0.000000e+00	3.237851e-01	7.242050e-01	2.009833e-01	9.254331e-01	1.608986e-01	7.440110e-01	2.540604e-01	8.399193e-01
0.000000e+00	5.074366e-01	3.160549e-01	2.648111e-01	9.254331e-01	1.608986e-01	7.440110e-01	2.540604e-01	8.399193e-01
0.000000e+00	5.074366e-01	7.242050e-01	2.009833e-01	6.641036e-02	4.766671e-02	7.440110e-01	2.540604e-01	8.399193e-01
3.000000e+00	5.074366e-01	7.242050e-01	2.009833e-01	9.254331e-01	1.608986e-01	3.286818e-01	2.540604e-01	8.399193e-01
0.000000e+00	5.074366e-01	7.242050e-01	2.009833e-01	9.254331e-01	1.608986e-01	7.440110e-01	3.689052e-01	3.344690e-01
0.000000e+00	5.074366e-01	3.160549e-01	2.648111e-01	6.641036e-02	4.766671e-02	3.286818e-01	3.689052e-01	3.344690e-01
0.000000e+00	3.237851e-01	7.242050e-01	2.009833e-01	6.641036e-02	4.766671e-02	3.286818e-01	3.689052e-01	3.344690e-01
0.000000e+00	3.237851e-01	3.160549e-01	2.648111e-01	9.254331e-01	1.608986e-01	3.286818e-01	3.689052e-01	3.344690e-01
0.000000e+00	3.237851e-01	3.160549e-01	2.648111e-01	6.641036e-02	4.766671e-02	7.440110e-01	3.689052e-01	3.344690e-01
1.000000e+00	3.237851e-01	3.160549e-01	2.648111e-01	6.641036e-02	4.766671e-02	3.286818e-01	2.540604e-01	8.399193e-01
0.000000e+00	3.237851e-01	3.160549e-01	2.648111e-01	6.641036e-02	4.766671e-02	3.286818e-01	3.689052e-01	3.344690e-01
1.000000e+00	5.986939e-02	1.292247e-01	6.437826e-01	1.026524e-01	6.904012e-01	4.824067e-01	6.000139e-01	4.508427e-01
3.000000e+00	6.103589e-01	1.292247e-01	6.437826e-01	1.026524e-01	6.904012e-01	4.824067e-01	6.000139e-01	4.508427e-01
1.000000e+00	5.986939e-02	8.453566e-01	9.895075e-01	1.026524e-01	6.904012e-01	4.824067e-01	6.000139e-01	4.508427e-01
6.000000e+00	5.986939e-02	1.292247e-01	6.437826e-01	6.247414e-01	9.906950e-01	4.824067e-01	6.000139e-01	4.508427e-01
1.000000e+00	5.986939e-02	1.292247e-01	6.437826e-01	1.026524e-01	6.904012e-01	6.068125e-01	6.000139e-01	4.508427e-01
2.000000e+00	5.986939e-02	1.292247e-01	6.437826e-01	1.026524e-01	6.904012e-01	4.824067e-01	7.987497e-01	5.415813e-01
6.000000e+00	5.986939e-02	8.453566e-01	9.895075e-01	6.247414e-01	9.906950e-01	6.068125e-01	7.987497e-01	5.415813e-01
7.000000e+00	6.103589e-01	1.292247e-01	6.437826e-01	6.247414e-01	9.906950e-01	6.068125e-01	7.987497e-01	5.415813e-01
3.000000e+00	6.103589e-01	8.453566e-01	9.895075e-01	1.026524e-01	6.904012e-01	6.068125e-01	7.987497e-01	5.415813e-01
8.000000e+00	6.103589e-01	8.453566e-01	9.895075e-01	6.247414e-01	9.906950e-01	4.824067e-01	7.987497e-01	5.415813e-01
6.000000e+00	6.103589e-01	8.453566e-01	9.895075e-01	6.247414e-01	9.906950e-01	6.068125e-01	6.000139e-01	4.508427e-01
5.000000e+00	6.103589e-01	8.453566e-01	9.895075e-01	6.247414e-01	9.906950e-01	6.068125e-01	7.987497e-01	5.415813e-01
1.800000e+01	4.596653e-01	9.899091e-01	4.436776e-01	6.764745e-01	7.667193e-01	9.701694e-02	7.372781e-02	2.679325e-02
1.500000e+01	7.754741e-01	9.899091e-01	4.436776e-01	6.764745e-01	7.667193e-01	9.701694e-02	7.372781e-02	2.679325e-02
2.200000e+01	4.596653e-01	5.205220e-01	6.260334e-01	6.764745e-01	7.667193e-01	9.701694e-02	7.372781e-02	2.679325e-02
9.000000e+00	4.596653e-01	9.899091e-01	4.436776e-01	7.870926e-01	4.821660e-01	9.701694e-02	7.372781e-02	2.679325e-02
5.000000e+00	4.596653e-01	9.899091e-01	4.436776e-01	6.764745e-01	7.667193e-01	2.084041e-01	7.372781e-02	2.679325e-02
3.300000e+01	4.596653e-01	9.899091e-01	4.436776e-01	6.764745e-01	7.667193e-01	9.701694e-02	5.094677e-01	1.329277e-01
6.000000e+00	4.596653e-01	5.205220e-01	6.260334e-01	7.870926e-01	4.821660e-01	2.084041e-01	5.094677e-01	1.329277e-01
3.000000e+00	7.754741e-01	9.899091e-01	4.436776e-01	7.870926e-01	4.821660e-01	2.084041e-01	5.094677e-01	1.329277e-01
1.200000e+01	7.754741e-01	5.205220e-01	6.260334e-01	6.764745e-01	7.667193e-01	2.084041e-01	5.094677e-01	1.329277e-01
2.600000e+01	7.754741e-01	5.205220e-01	6.260334e-01	7.870926e-01	4.821660e-01	9.701694e-02	5.094677e-01	1.329277e-01
6.000000e+00	7.754741e-01	5.205220e-01	6.260334e-01	7.870926e-01	4.821660e-01	2.084041e-01	7.372781e-02	2.679325e-02
2.000000e+00	7.754741e-01	5.205220e-01	6.260334e-01	7.870926e-01	4.821660e-01	2.084041e-01	5.094677e-01	1.329277e-01
1.000000e+00	9.808409e-01	3.949576e-01	8.990721e-01	3.574704e-01	3.663513e-01	8.666779e-01	7.902724e-01	6.355812e-01
1.000000e+00	3.183880e-02	3.949576e-01	8.990721e-01	3.574704e-01	3.663513e-01	8.666779e-01	7.902724e-01	6.355812e-01
1.000000e+00	9.808409e-01	5.373178e-02	1.205034e-01	3.574704e-01	3.663513e-01	8.666779e-01	7.902724e-01	6.355812e-01
1.000000e+00	9.808409e-01	3.949576e-01	8.990721e-01	2.795667e-01	5.420374e-01	8.666779e-01	7.902724e-01	6.355812e-01
1.000000e+00	9.808409e-01	3.949576e-01	8.990721e-01	3.574704e-01	3.663513e-01	9.771359e-01	7.902724e-01	6.355812e-01
0.000000e+00	9.808409e-01	3.949576e-01	8.990721e-01	3.574704e-01	3.663513e-01	8.666779e-01	6.405969e-02	9.892176e-01
0.000000e+00	9.808409e-01	5.373178e-02	1.205034e-01	2.795667e-01	5.420374e-01	9.771359e-01	6.405969e-02	9.892176e-01
0.000000e+00	3.183880e-02	3.949576e-01	8.990721e-01	2.795667e-01	5.420374e-01	9.771359e-01	6.405969e-02	9.892176e-01
0.000000e+00	3.183880e-02	5.373178e-02	1.205034e-01	3.574704e-01	3.663513e-01	9.771359e-01	6.405969e-02	9.892176e-01
0.000000e+00	3.183880e-02	5.373178e-02	1.205034e-01	2.795667e-01	5.420374e-01	8.666779e-01	6.405969e-02	9.892176e-01
0.000000e+00	3.183880e-02	5.373178e-02	1.205034e-01	2.795667e-01	5.420374e-01	9.771359e-01	7.902724e-01	6.355812e-01
0.000000e+00	3.183880e-02	5.373178e-02	1.205034e-01	2.795667e-01	5.420374e-01	9.771359e-01	6.405969e-02	9.892176e-01
0.000000e+00	9.051906e-01	5.082430e-01	3.811329e-01	3.108847e-02	9.727959e-01	9.083622e-01	3.607427e-01	7.503939e-01
0.000000e+00	2.773840e-01	5.082430e-01	3.811329e-01	3.108847e-02	9.727959e-01	9.083622e-01	3.607427e-01	7.503939e-01
0.000000e+00	9.051906e-01	6.827473e-01	4.328081e-02	3.108847e-02	9.727959e-01	9.083622e-01	3.607427e-01	7.503939e-01
1.000000e+00	9.051906e-01	5.082430e-01	3.811329e-01	4.703958e-01	9.015703e-01	9.083622e-01	3.607427e-01	7.503939e-01
6.000000e+00	9.051906e-01	5.082430e-01	3.811329e-01	3.108847e-02	9.727959e-01	1.764206e-01	3.607427e-01	7.503939e-01
1.000000e+00	9.051906e-01	5.082430e-01	3.811329e-01	3.108847e-02	9.727959e-01	9.083622e-01	9.151767e-01	2.772230e-01
1.800000e+01	9.051906e-01	6.827473e-01	4.328081e-02	4.703958e-01	9.015703e-01	1.764206e-01	9.151767e-01	2.772230e-01
1.800000e+01	2.773840e-01	5.082430e-01	3.811329e-01	4.703958e-01	9.015703e-01	1.764206e-01	9.151767e-01	2.772230e-01
5.000000e+00	2.773840e-01	6.827473e-01	4.328081e-02	3.108847e-02	9.727959e-01	1.764206e-01	9.151767e-01	2.772230e-01
0.000000e+00	2.773840e-01	6.827473e-01	4.328081e-02	4.703958e-01	9.015703e-01	9.083622e-01	9.151767e-01	2.772230e-01
1.300000e+01	2.773840e-01	6.827473e-01	4.328081e-02	4.703958e-01	9.015703e-01	1.764206e-01	3.607427e-01	7.503939e-01
1.700000e+01	2.773840e-01	6.827473e-01	4.328081e-02	4.703958e-01	9.015703e-01	1.764206e-01	9.151767e-01	2.772230e-01
1.200000e+01	4.103749e-01	1.032320e-01	9.616185e-01	9.427973e-01	3.770697e-01	1.777790e-01	5.186954e-01	3.924455e-01
2.700000e+01	5.376175e-01	1.032320e-01	9.616185e-01	9.427973e-01	3.770697e-01	1.777790e-01	5.186954e-01	3.924455e-01
1.300000e+01	4.103749e-01	1.495545e-01	7.092060e-01	9.427973e-01	3.770697e-01	1.777790e-01	5.186954e-01	3.924455e-01
9.000000e+00	4.103749e-01	1.032320e-01	9.616185e-01	9.629606e-01	9.131796e-02	1.777790e-01	5.186954e-01	3.924455e-01
0.000000e+00	4.103749e-01	1.032320e-01	9.616185e-01	9.427973e-01	3.770697e-01	8.841177e-01	5.186954e-01	3.924455e-01
1.100000e+01	4.103749e-01	1.032320e-01	9.616185e-01	9.427973e-01	3.770697e-01	1.777790e-01	4.697767e-01	6.006283e-01
0.000000e+00	4.103749e-01	1.495545e-01	7.092060e-01	9.629606e-01	9.131796e-02	8.841177e-01	4.697767e-01	6.006283e-01
1.000000e+00	5.376175e-01	1.032320e-01	9.616185e-01	9.629606e-01	9.131796e-02	8.841177e-01	4.697767e-01	6.006283e-01
0.000000e+00	5.376175e-01	1.495545e-01	7.092060e-01	9.427973e-01	3.770697e-01	8.841177e-01	4.697767e-01	6.006283e-01
7.000000e+00	5.376175e-01	1.495545e-01	7.092060e-01	9.629606e-01	9.131796e-02	1.777790e-01	4.697767e-01	6.006283e-01
0.000000e+00	5.376175e-01	1.495545e-01	7.092060e-01	9.629606e-01	9.131796e-02	8.841177e-01	5.186954e-01	3.924455e-01
1.000000e+00	5.376175e-01	1.495545e-01	7.092060e-01	9.629606e-01	9.131796e-02	8.841177e-01	4.697767e-01	6.006283e-01
0.000000e+00	7.790257e-02	7.737289e-01	1.385281e-01	2.741877e-01	8.005088e-02	3.053583e-01	6.073622e-02	6.943988e-02
0.000000e+00	8.257493e-01	7.737289e-01	1.385281e-01	2.741877e-01	8.005088e-02	3.053583e-01	6.073622e-02	6.943988e-02
0.000000e+00	7.790257e-02	4.819422e-01	9.086514e-01	2.741877e-01	8.005088e-02	3.053583e-01	6.073622e-02	6.943988e-02
8.000000e+00	7.790257e-02	7.737289e-01	1.385281e-01	6.253280e-01	5.686269e-01	3.053583e-01	6.073622e-02	6.943988e-02
0.000000e+00	7.790257e-02	7.737289e-01	1.385281e-01	2.741877e-01	8.005088e-02	2.981627e-01	6.073622e-02	6.943988e-02
0.000000e+00	7.790257e-02	7.737289e-01	1.385281e-01	2.741877e-01	8.005088e-02	3.053583e-01	2.122487e-01	1.928764e-01
3.000000e+00	7.790257e-02	4.819422e-01	9.086514e-01	6.253280e-01	5.686269e-01	2.981627e-01	2.122487e-01	1.928764e-01
0.000000e+00	8.257493e-01	7.737289e-01	1.385281e-01	6.253280e-01	5.686269e-01	2.981627e-01	2.122487e-01	1.928764e-01
0.000000e+00	8.257493e-01	4.819422e-01	9.086514e-01	2.741877e-01	8.005088e-02	2.981627e-01	2.122487e-01	1.928764e-01
3.000000e+00	8.257493e-01	4.819422e-01	9.086514e-01	6.253280e-01	5.686269e-01	3.053583e-01	2.122487e-01	1.928764e-01
2.000000e+00	8.257493e-01	4.819422e-01	9.086514e-01	6.253280e-01	5.686269e-01	2.981627e-01	6.073622e-02	6.943988e-02
4.000000e+00	8.257493e-01	4.819422e-01	9.086514e-01	6.253280e-01	5.686269e-01	2.981627e-01	2.122487e-01	1.928764e-01
6.000000e+00	6.143442e-01	3.686871e-01	7.062354e-01	6.899324e-01	5.544540e-01	5.435099e-01	8.402854e-01	7.095996e-01
5.000000e+00	1.163274e-01	3.686871e-01	7.062354e-01	6.899324e-01	5.544540e-01	5.435099e-01	8.402854e-01	7.095996e-01
5.000000e+00	6.143442e-01	9.526541e-01	3.360532e-01	6.899324e-01	5.544540e-01	5.435099e-01	8.402854e-01	7.095996e-01
4.000000e+00	6.143442e-01	3.686871e-01	7.062354e-01	1.835055e-01	3.759197e-01	5.435099e-01	8.402854e-01	7.095996e-01
6.000000e+00	6.143442e-01	3.686871e-01	7.062354e-01	6.899324e-01	5.544540e-01	5.123300e-01	8.402854e-01	7.095996e-01
6.000000e+00	6.143442e-01	3.686871e-01	7.062354e-01	6.899324e-01	5.544540e-01	5.435099e-01	6.420843e-01	9.310689e-01
3.000000e+00	6.143442e-01	9.526541e-01	3.360532e-01	1.835055e-01	3.759197e-01	5.123300e-01	6.420843e-01	9.310689e-01
3.000000e+00	1.163274e-01	3.686871e-01	7.062354e-01	1.835055e-01	3.759197e-01	5.123300e-01	6.420843e-01	9.310689e-01
5.000000e+00	1.163274e-01	9.526541e-01	3.360532e-01	6.899324e-01	5.544540e-01	5.123300e-01	6.420843e-01	9.310689e-01
2.000000e+00	1.163274e-01	9.526541e-01	3.360532e-01	1.835055e-01	3.759197e-01	5.435099e-01	6.420843e-01	9.310689e-01
4.000000e+00	1.163274e-01	9.526541e-01	3.360532e-01	1.835055e-01	3.759197e-01	5.123300e-01	8.402854e-01	7.095996e-01
3.000000e+00	1.163274e-01	9.526541e-01	3.360532e-01	1.835055e-01	3.759197e-01	5.123300e-01	6.420843e-01	9.310689e-01
0.000000e+00	6.424890e-01	8.958185e-01	8.242001e-01	5.693766e-01	6.363910e-01	7.853930e-01	1.479463e-01	1.360274e-01
0.000000e+00	9.379674e-01	8.958185e-01	8.242001e-01	5.693766e-01	6.363910e-01	7.853930e-01	1.479463e-01	1.360274e-01
1.000000e+00	6.424890e-01	8.342425e-02	7.927374e-01	5.693766e-01	6.363910e-01	7.853930e-01	1.479463e-01	1.360274e-01
0.000000e+00	6.424890e-01	8.958185e-01	8.242001e-01	4.930858e-02	6.937742e-01	7.853930e-01	1.479463e-01	1.360274e-01
0.000000e+00	6.424890e-01	8.958185e-01	8.242001e-01	5.693766e-01	6.363910e-01	8.404288e-01	1.479463e-01	1.360274e-01
3.000000e+00	6.424890e-01	8.958185e-01	8.242001e-01	5.693766e-01	6.363910e-01	7.853930e-01	5.732393e-01	8.583680e-01
1.000000e+00	6.424890e-01	8.342425e-02	7.927374e-01	4.930858e-02	6.937742e-01	8.404288e-01	5.732393e-01	8.583680e-01
1.000000e+00	9.379674e-01	8.958185e-01	8.242001e-01	4.930858e-02	6.937742e-01	8.404288e-01	5.732393e-01	8.583680e-01
1.000000e+00	9.379674e-01	8.342425e-02	7.927374e-01	5.693766e-01	6.363910e-01	8.404288e-01	5.732393e-01	8.583680e-01
1.000000e+00	9.379674e-01	8.342425e-02	7.927374e-01	4.930858e-02	6.937742e-01	7.853930e-01	5.732393e-01	8.583680e-01
0.000000e+00	9.379674e-01	8.342425e-02	7.927374e-01	4.930858e-02	6.937742e-01	8.404288e-01	1.479463e-01	1.360274e-01
1.000000e+00	9.379674e-01	8.342425e-02	7.927374e-01	4.930858e-02	6.937742e-01	8.404288e-01	5.732393e-01	8.583680e-01
2.000000e+01	1.672200e-01	4.888460e-01	2.705619e-01	4.040057e-01	2.319947e-01	4.698205e-02	9.894918e-01	5.263089e-01
2.700000e+01	2.450761e-01	4.888460e-01	2.705619e-01	4.040057e-01	2.319947e-01	4.698205e-02	9.894918e-01	5.263089e-01
3.000000e+01	1.672200e-01	6.166225e-01	4.547445e-01	4.040057e-01	2.319947e-01	4.698205e-02	9.894918e-01	5.263089e-01
2.200000e+01	1.672200e-01	4.888460e-01	2.705619e-01	5.095247e-01	2.508375e-01	4.698205e-02	9.894918e-01	5.263089e-01
1.700000e+01	1.672200e-01	4.888460e-01	2.705619e-01	4.040057e-01	2.319947e-01	9.512644e-02	9.894918e-01	5.263089e-01
3.000000e+00	1.672200e-01	4.888460e-01	2.705619e-01	4.040057e-01	2.319947e-01	4.698205e-02	2.769681e-03	1.765160e-02
7.000000e+00	1.672200e-01	6.166225e-01	4.547445e-01	5.095247e-01	2.508375e-01	9.512644e-02	2.769681e-03	1.765160e-02
5.000000e+00	2.450761e-01	4.888460e-01	2.705619e-01	5.095247e-01	2.508375e-01	9.512644e-02	2.769681e-03	1.765160e-02
3.000000e+00	2.450761e-01	6.166225e-01	4.547445e-01	4.040057e-01	2.319947e-01	9.512644e-02	2.769681e-03	1.765160e-02
8.000000e+00	2.450761e-01	6.166225e-01	4.547445e-01	5.095247e-01	2.508375e-01	4.698205e-02	2.769681e-03	1.765160e-02
1.500000e+01	2.450761e-01	6.166225e-01	4.547445e-01	5.095247e-01	2.508375e-01	9.512644e-02	9.894918e-01	5.263089e-01
8.000000e+00	2.450761e-01	6.166225e-01	4.547445e-01	5.095247e-01	2.508375e-01	9.512644e-02	2.769681e-03	1.765160e-02
7.000000e+00	3.132603e-01	6.303016e-01	5.628928e-01	8.126055e-01	3.109983e-01	4.362503e-01	4.610905e-01	9.494275e-01
4.000000e+00	3.924606e-01	6.303016e-01	5.628928e-01	8.126055e-01	3.109983e-01	4.362503e-01	4.610905e-01	9.494275e-01
5.000000e+00	3.132603e-01	7.537135e-01	1.620143e-01	8.126055e-01	3.109983e-01	4.362503e-01	4.610905e-01	9.494275e-01
4.000000e+00	3.132603e-01	6.303016e-01	5.628928e-01	8.315715e-01	7.764888e-01	4.362503e-01	4.610905e-01	9.494275e-01
3.000000e+00	3.132603e-01	6.303016e-01	5.628928e-01	8.126055e-01	3.109983e-01	7.123392e-01	4.610905e-01	9.494275e-01
3.000000e+00	3.132603e-01	6.303016e-01	5.628928e-01	8.126055e-01	3.109983e-01	4.362503e-01	3.071769e-01	6.724595e-01
0.000000e+00	3.132603e-01	7.537135e-01	1.620143e-01	8.315715e-01	7.764888e-01	7.123392e-01	3.071769e-01	6.724595e-01
1.000000e+00	3.924606e-01	6.303016e-01	5.628928e-01	8.315715e-01	7.764888e-01	7.123392e-01	3.071769e-01	6.724595e-01
0.000000e+00	3.924606e-01	7.537135e-01	1.620143e-01	8.126055e-01	3.109983e-01	7.123392e-01	3.071769e-01	6.724595e-01
6.000000e+00	3.924606e-01	7.537135e-01	1.620143e-01	8.315715e-01	7.764888e-01	4.362503e-01	3.071769e-01	6.724595e-01
4.000000e+00	3.924606e-01	7.537135e-01	1.620143e-01	8.315715e-01	7.764888e-01	7.123392e-01	4.610905e-01	9.494275e-01
1.000000e+00	3.924606e-01	7.537135e-01	1.620143e-01	8.315715e-01	7.764888e-01	7.123392e-01	3.071769e-01	6.724595e-01
1.000000e+00	8.692179e-01	2.232998e-01	2.986062e-02	1.510111e-01	8.362285e-01	6.666046e-01	6.820469e-01	3.413573e-01
0.000000e+00	6.674139e-01	2.232998e-01	2.986062e-02	1.510111e-01	8.362285e-01	6.666046e-01	6.820469e-01	3.413573e-01
1.000000e+00	8.692179e-01	2.830037e-01	5.933104e-01	1.510111e-01	8.362285e-01	6.666046e-01	6.820469e-01	3.413573e-01
0.000000e+00	8.692179e-01	2.232998e-01	2.986062e-02	3.517851e-01	2.164647e-01	6.666046e-01	6.820469e-01	3.413573e-01
2.000000e+00	8.692179e-01	2.232998e-01	2.986062e-02	1.510111e-01	8.362285e-01	4.732619e-01	6.820469e-01	3.413573e-01
1.000000e+00	8.692179e-01	2.232998e-01	2.986062e-02	1.510111e-01	8.362285e-01	6.666046e-01	8.619600e-01	4.496555e-01
2.000000e+00	8.692179e-01	2.830037e-01	5.933104e-01	3.517851e-01	2.164647e-01	4.732619e-01	8.619600e-01	4.496555e-01
1.000000e+00	6.674139e-01	2.232998e-01	2.986062e-02	3.517851e-01	2.164647e-01	4.732619e-01	8.619600e-01	4.496555e-01
3.000000e+00	6.674139e-01	2.830037e-01	5.933104e-01	1.510111e-01	8.362285e-01	4.732619e-01	8.619600e-01	4.496555e-01
1.000000e+00	6.674139e-01	2.830037e-01	5.933104e-01	3.517851e-01	2.164647e-01	6.666046e-01	8.619600e-01	4.496555e-01
3.000000e+00	6.674139e-01	2.830037e-01	5.933104e-01	3.517851e-01	2.164647e-01	4.732619e-01	6.820469e-01	3.413573e-01
